INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Drake University,Des Moines,IA,www.drake.edu,2,4,12,41.60381,-93.654062,18,14,0.6926,585,600,NULL,28,28,27,NULL,1239,44261,32246,32246,0.8859,68100,46900,57200,57200,66900,0.4334,0.5666
Grinnell College,Grinnell,IA,www.grinnell.edu,2,4,33,41.747048,-92.721246,21,11,0.2801,685,710,NULL,32,33,30,NULL,1398,56354,45620,45620,0.9433,53100,33200,41200,46500,46700,0.4485,0.5515
Iowa State University,Ames,IA,www.iastate.edu,1,4,13,42.026368,-93.648353,15,16,0.8691,545,605,NULL,25,25,25,NULL,1145,18828,7731,20617,0.8639,52900,41000,44400,47600,49600,0.5657,0.4343
University of Iowa,Iowa City,IA,www.uiowa.edu,1,4,13,41.660695,-91.535698,15,16,0.8095,540,620,NULL,26,25,25,NULL,1164,20691,8079,27409,0.8611,58900,43300,47300,51500,55500,0.4806,0.5194
University of Northern Iowa,Cedar Falls,IA,www.uni.edu,1,4,13,42.514923,-92.459703,18,17,0.7772,549,524,NULL,23,23,22,NULL,1050,18618,7749,17647,0.8482,45900,37200,39700,42200,43500,0.4358,0.5642
Waldorf College,Forest City,IA,www.waldorf.edu,3,4,33,43.262203,-93.640034,22,11,0.6885,455,470,NULL,19,19,19,NULL,913,31369,20316,20316,0.5378,37700,30400,31500,35900,36600,0.6386,0.3614
Emporia State University,Emporia,KS,www.emporia.edu,1,4,33,38.414106,-96.18014,18,13,0.7649,448,508,396,22,21,22,7,1009,16205,5746,17896,0.726,37800,30700,33000,34900,37100,0.4038,0.5962
Friends University,Wichita,KS,www.friends.edu,2,4,11,37.678495,-97.366666,18,10,0.6138,505,520,NULL,22,22,22,NULL,1029,31952,24630,24630,0.6798,46300,39500,40700,41400,46100,0.466,0.534
Sterling College,Sterling,KS,www.sterling.edu,2,4,42,38.219783,-98.209966,22,8,0.4437,465,465,470,21,21,21,7,978,30471,21950,21950,0.6331,32800,29100,30300,34200,33200,0.5292,0.4708
Alice Lloyd College,Pippa Passes,KY,www.alc.edu,2,5,43,37.335087,-82.875068,21,8,0.3617,455,485,430,22,22,20,7,1008,21391,10980,10980,0.7513,40800,28600,30300,31400,37700,0.4444,0.5556
Asbury University,Wilmore,KY,www.asbury.edu,2,5,31,37.862029,-84.662606,20,11,0.687,559,551,NULL,25,26,23,NULL,1135,34962,26868,26868,0.8137,35500,28400,30300,33000,34900,0.3996,0.6004
Berea College,Berea,KY,www.berea.edu,2,5,32,37.573334,-84.289332,21,11,0.3366,552,572,552,25,25,23,NULL,1125,31870,24270,24270,0.8413,36600,24900,29200,30000,35100,0.435,0.565
Eastern Kentucky University,Richmond,KY,www.eku.edu,1,5,32,37.740396,-84.301356,18,16,0.7387,490,490,460,22,22,21,7,1008,18181,7920,17448,0.7183,37300,30000,33000,33800,35700,0.4438,0.5562
University of Kentucky,Lexington,KY,www.uky.edu,1,5,11,38.035818,-84.505653,15,16,0.7221,555,575,545,25,26,25,8,1142,23162,10616,22888,0.8218,48500,41500,42200,46400,46300,0.4798,0.5202
University of Louisville,Louisville,KY,www.louisville.edu,1,5,21,38.215752,-85.758843,15,15,0.7386,560,570,NULL,25,26,25,NULL,1144,22389,10432,24320,0.8057,45000,35800,38200,41100,42600,0.4893,0.5107
Morehead State University,Morehead,KY,www.moreheadstate.edu,1,5,33,38.188462,-83.429742,18,14,0.8443,493,505,470,22,22,21,NULL,1029,18191,7866,19666,0.6968,33200,26800,29000,30900,33200,0.401,0.599
Murray State University,Murray,KY,www.murraystate.edu,1,5,33,36.61241,-88.323493,18,13,0.7996,490,510,NULL,23,23,22,NULL,1064,16825,7392,20112,0.7241,40000,31200,33200,36300,37300,0.4178,0.5822
Northern Kentucky University,Highland Heights,KY,www.nku.edu,1,5,21,39.029221,-84.465959,18,15,0.9072,505,505,480,23,23,22,NULL,1046,15159,8856,17328,0.6929,38900,31700,33900,35600,37000,0.4606,0.5394
Western Kentucky University,Bowling Green,KY,www.wku.edu,1,5,13,36.985718,-86.455898,18,16,0.9332,500,505,NULL,23,21,24,NULL,1047,17493,9140,23352,0.7307,36800,29900,31100,33300,36000,0.442,0.558
Louisiana State University-Alexandria,Alexandria,LA,www.lsua.edu,1,5,41,31.178616,-92.414409,21,9,0.5455,455,485,420,21,22,20,NULL,987,15182,6009,12868,0.6419,35100,29800,32000,32200,34400,0.2972,0.7028
Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,www.lsu.edu,1,5,12,30.414983,-91.178921,15,16,0.7663,550,570,NULL,26,27,25,NULL,1161,21846,8750,26467,0.8463,54300,42200,45800,50000,51800,0.4883,0.5117
Louisiana Tech University,Ruston,LA,www.latech.edu,1,5,32,32.525518,-92.64964,17,12,0.6503,520,550,NULL,24,25,23,NULL,1104,17862,8052,22635,0.7985,47700,37300,40200,42900,44800,0.5732,0.4268
McNeese State University,Lake Charles,LA,www.mcneese.edu,1,5,13,30.180762,-93.215648,18,12,0.7527,495,540,NULL,22,23,22,NULL,1030,15951,6334,17404,0.6975,43100,34200,36200,37800,40600,0.3858,0.6142
University of New Orleans,New Orleans,LA,www.uno.edu,1,5,11,30.028539,-90.068506,16,12,0.4357,565,585,NULL,23,24,23,NULL,1082,16889,7392,21002,0.6912,42000,32600,35400,36600,40500,0.4982,0.5018
Nicholls State University,Thibodaux,LA,www.nicholls.edu,1,5,13,29.792689,-90.802906,19,12,0.8837,500,555,455,22,21,20,NULL,1031,16954,7234,17481,0.6928,41200,36100,35100,37400,39200,0.3829,0.6171
Northwestern State University of Louisiana,Natchitoches,LA,www.nsula.edu/,1,5,33,31.750675,-93.097715,18,12,0.7298,490,500,NULL,22,23,21,NULL,1027,17659,6863,17651,0.6843,38500,33100,33000,34300,38300,0.3147,0.6853
University of Louisiana at Lafayette,Lafayette,LA,www.louisiana.edu,1,5,12,30.215283,-92.01941,16,15,0.558,530,540,NULL,23,24,23,NULL,1070,16112,6872,19272,0.763,42900,34500,36100,39600,41400,0.4443,0.5557
Tulane University of Louisiana,New Orleans,LA,tulane.edu,2,5,11,29.939696,-90.120409,15,16,0.2795,660,660,680,31,32,30,NULL,1342,61055,48305,48305,0.9223,68300,52000,59400,67600,63800,0.4236,0.5764
Colby College,Waterville,ME,www.colby.edu,2,1,33,44.564211,-69.66337,21,11,0.2805,660,670,670,30,31,30,NULL,1333,59110,47350,47350,0.9234,68500,44700,49500,55500,59800,0.4705,0.5295
University of Maine at Fort Kent,Fort Kent,ME,www.umfk.maine.edu,1,1,43,47.250306,-68.588364,22,6,0.7461,450,450,420,18,18,19,NULL,899,17932,7575,10875,0.6423,33900,33500,31500,32000,33400,0.2992,0.7008
University of Maine,Orono,ME,www.umaine.edu/,1,1,23,44.895129,-68.67358,16,13,0.8257,535,540,515,24,NULL,NULL,NULL,1078,22193,10606,28486,0.7683,44600,35800,38200,41000,41900,0.5255,0.4745
Maine Maritime Academy,Castine,ME,www.mainemaritime.edu,1,1,42,44.3873,-68.803214,22,11,0.7863,500,525,480,22,21,23,NULL,1024,23940,12400,24040,0.7838,91700,76600,79400,88500,77400,0.8691,0.1309
University of New England,Biddeford,ME,www.une.edu/,2,1,22,43.458172,-70.385882,18,14,0.8568,530,535,523,24,24,23,NULL,1073,49671,34080,34080,0.7952,51600,37400,47900,44500,48100,0.2954,0.7046
University of Southern Maine,Portland,ME,www.usm.maine.edu,1,1,13,43.662637,-70.276002,18,12,0.8395,500,495,475,22,21,20,NULL,998,22083,7796,18508,0.6522,41400,33500,36300,38000,38200,0.4306,0.5694
University of Baltimore,Baltimore,MD,www.ubalt.edu,1,2,11,39.305834,-76.616591,18,12,0.6204,470,450,455,NULL,NULL,NULL,NULL,920,21225,8018,18396,0.7881,60800,53200,52100,54100,59200,0.4274,0.5726
Capitol Technology University,Laurel,MD,www.captechu.edu,2,2,21,39.047047,-76.851413,27,6,0.705,530,570,NULL,21,21,23,NULL,1075,31864,22896,22896,0.7451,67100,51000,57900,58800,59900,0.8153,0.1847
Frostburg State University,Frostburg,MD,www.frostburg.edu,1,2,23,39.651509,-78.933871,18,13,0.5851,490,485,470,20,19,20,7,967,20046,7982,19274,0.748,45400,32700,38600,39100,44300,0.4902,0.5098
Johns Hopkins University,Baltimore,MD,www.jhu.edu,2,2,11,39.32838,-76.620799,15,17,0.1608,705,730,715,33,33,33,9,1439,61481,47060,47060,0.9668,79900,65200,69300,73700,79700,0.4913,0.5087
University of Maryland-Baltimore County,Baltimore,MD,www.umbc.edu,1,2,21,39.256686,-76.711607,16,16,0.5961,590,620,585,27,NULL,NULL,NULL,1213,21941,10384,22682,0.8905,59300,41700,47600,49700,55500,0.5492,0.4508
Maryland Institute College of Art,Baltimore,MD,www.mica.edu,2,2,11,39.308792,-76.621033,30,11,0.5416,595,570,585,NULL,NULL,NULL,NULL,1165,54684,42390,42390,0.8775,36900,28300,30800,33000,32900,0.2774,0.7226
St Mary's College of Maryland,St. Mary's City,MD,www.smcm.edu,1,2,23,38.188615,-76.425706,21,11,0.7887,612,582,578,26,25,27,NULL,1188,29172,13824,28674,0.8538,51000,35300,41400,45200,51000,0.4371,0.5629
St John's College,Annapolis,MD,www.sjc.edu,2,2,21,38.981513,-76.491397,21,8,0.8696,700,625,660,30,31,27,NULL,1323,58321,47726,47726,0.8607,42500,28400,33000,39200,37800,0.5548,0.4452
Towson University,Towson,MD,www.towson.edu,1,2,13,39.393008,-76.612268,18,16,0.5921,540,545,535,23,23,23,8,1082,21973,8590,20268,0.855,53300,40000,45300,46900,51200,0.3955,0.6045
Stevenson University,Stevenson,MD,www.stevenson.edu,2,2,41,39.421264,-76.701247,19,13,0.6231,495,500,495,21,20,21,NULL,990,41569,28980,28980,0.7939,52800,39900,46400,46700,54500,0.3473,0.6527
McDaniel College,Westminster,MD,www.mcdaniel.edu,2,2,23,39.584879,-77.001662,21,11,0.7613,545,545,NULL,24,NULL,NULL,NULL,1094,47966,38350,38350,0.8322,50000,36700,43000,45800,47700,0.47,0.53
American International College,Springfield,MA,www.aic.edu,2,1,12,42.112708,-72.558507,17,10,0.6757,438,443,420,20,NULL,NULL,NULL,887,42762,30940,30940,0.689,43300,37300,37900,41700,44200,0.4141,0.5859
Amherst College,Amherst,MA,www.amherst.edu,2,1,21,42.372459,-72.518493,21,11,0.1384,724,725,720,32,33,31,NULL,1439,61544,48526,48526,0.985,85900,44700,66700,62100,81600,0.5173,0.4827
Babson College,Wellesley,MA,www.babson.edu,2,1,21,42.296529,-71.269479,29,11,0.2631,615,660,625,28,29,29,NULL,1272,60494,45120,45120,0.9448,105700,70200,76400,84900,96900,0.5316,0.4684
Becker College,Worcester,MA,www.becker.edu,2,1,12,42.26918,-71.811895,22,10,0.6247,505,500,NULL,23,23,22,NULL,1015,45609,32870,32870,0.6667,41800,36200,39500,42200,38200,0.4203,0.5797
Bentley University,Waltham,MA,www.bentley.edu,2,1,13,42.388798,-71.220148,18,14,0.4611,590,650,600,28,NULL,NULL,NULL,1247,56768,42511,42511,0.9394,85200,59800,65300,75600,74800,0.6002,0.3998
Boston University,Boston,MA,www.bu.edu,2,1,11,42.349581,-71.09984,15,17,0.3451,625,675,645,29,30,29,9,1300,61396,46664,46664,0.935,69500,48500,54700,59800,63600,0.391,0.609
Brandeis University,Waltham,MA,www.brandeis.edu/,2,1,13,42.364947,-71.254716,15,14,0.3522,650,715,675,31,32,31,9,1369,61023,47558,47558,0.9314,67600,41300,49100,53300,64700,0.4293,0.5707
Bridgewater State University,Bridgewater,MA,www.bridgew.edu,1,1,21,41.987785,-70.966058,18,13,0.7931,490,500,NULL,22,NULL,NULL,NULL,991,19877,8353,14493,0.8132,43700,34500,37400,39800,41500,0.4117,0.5883
Curry College,Milton,MA,www.curry.edu,2,1,21,42.240616,-71.114007,19,10,0.8688,475,475,NULL,20,20,20,NULL,948,48778,35725,35725,0.7109,50400,39100,43400,44400,48500,0.3683,0.6317
Emerson College,Boston,MA,www.emerson.edu,2,1,11,42.35532,-71.074037,18,14,0.4918,630,605,625,28,28,26,9,1244,53499,37350,37350,0.891,49000,33900,37500,41800,46100,0.3875,0.6125
Fitchburg State University,Fitchburg,MA,www.fitchburgstate.edu,1,1,22,42.589345,-71.789354,18,13,0.7231,495,510,480,21,NULL,NULL,NULL,1004,17894,9260,15340,0.7747,43700,35300,37300,39000,43800,0.4403,0.5597
Framingham State University,Framingham,MA,www.framingham.edu/index.html,1,1,13,42.297289,-71.437175,18,14,0.6226,505,505,490,22,NULL,NULL,NULL,1011,22097,8320,14400,0.745,47200,35600,39900,41100,43700,0.3574,0.6426
Harvard University,Cambridge,MA,www.harvard.edu,2,1,12,42.374429,-71.118177,15,17,0.0596,750,755,760,34,34,34,9,1501,59950,43938,43938,0.9783,136400,100300,113600,112800,123000,0.5246,0.4754
Lasell College,Newton,MA,www.lasell.edu/,2,1,13,42.342712,-71.243738,19,11,0.7632,485,490,480,21,NULL,NULL,NULL,974,44737,31000,31000,0.75,42600,33700,35100,38000,41900,0.3526,0.6474
Lesley University,Cambridge,MA,www.lesley.edu,2,1,12,42.378429,-71.115601,17,13,0.7149,560,525,545,24,24,23,8,1086,48818,24375,24375,0.7603,37400,28700,33500,34800,37600,0.2171,0.7829
University of Massachusetts-Lowell,Lowell,MA,www.uml.edu,1,1,21,42.65372,-71.325081,16,16,0.6201,555,590,NULL,25,24,26,NULL,1145,23628,12447,27400,0.8435,54500,41700,45800,48600,50300,0.62,0.38
University of Massachusetts-Amherst,Amherst,MA,www.umass.edu,1,1,21,42.386162,-72.52617,15,17,0.6139,595,620,NULL,27,NULL,NULL,NULL,1217,26207,13443,28998,0.8989,54100,40600,43400,46600,50900,0.5108,0.4892
MCPHS University,Boston,MA,www.mcphs.edu,2,1,11,42.337036,-71.100964,26,13,0.8401,520,560,530,23,23,25,8,1074,44449,30400,30400,0.8664,102700,88600,103700,101700,108800,0.3136,0.6864
Massachusetts College of Art and Design,Boston,MA,www.massart.edu,1,1,11,42.33693,-71.099537,30,10,0.7294,550,520,530,25,NULL,NULL,NULL,1077,25838,11225,29925,0.8907,37100,29400,32400,33600,34100,0.297,0.703
Massachusetts Institute of Technology,Cambridge,MA,web.mit.edu/student/,2,1,12,42.360095,-71.092115,15,17,0.0788,725,770,735,34,34,35,9,1500,59020,45016,45016,0.9865,127700,102700,122900,126500,121400,0.5424,0.4576
Massachusetts Maritime Academy,Buzzards Bay,MA,www.maritime.edu,1,1,22,41.740538,-70.623953,20,11,0.616,520,590,490,23,NULL,NULL,NULL,1105,22073,7250,22304,0.8886,77200,67600,69900,81200,76400,0.876,0.124
Mount Ida College,Newton,MA,www.mountida.edu,2,1,13,42.293205,-71.194658,22,11,0.6849,445,440,435,19,NULL,NULL,NULL,886,44219,30447,30447,0.6756,39000,32600,34700,36800,36500,0.3372,0.6628
Massachusetts College of Liberal Arts,North Adams,MA,www.mcla.edu,1,1,31,42.692427,-73.1035,21,11,0.7227,495,480,NULL,21,NULL,NULL,NULL,977,20552,8975,17920,0.7823,36500,27200,31400,31900,36000,0.3744,0.6256
Northeastern University,Boston,MA,www.northeastern.edu,2,1,11,42.339992,-71.088782,15,16,0.3222,700,720,685,32,32,32,NULL,1420,57981,43440,43440,0.9619,67000,52200,56800,61900,63200,0.495,0.505
Pine Manor College,Chestnut Hill,MA,www.pmc.edu,2,1,21,42.319568,-71.156973,21,8,0.6784,385,395,390,NULL,NULL,NULL,NULL,780,38346,26180,26180,0.7049,34100,28400,30200,29400,36200,0.3591,0.6409
Salem State University,Salem,MA,www.salemstate.edu,1,1,21,42.502879,-70.889321,18,13,0.7057,490,494,NULL,21,NULL,NULL,NULL,984,20484,8646,14786,0.811,42900,35400,38000,40400,41400,0.3915,0.6085
Springfield College,Springfield,MA,www.springfield.edu/,2,1,12,42.105033,-72.555688,18,14,0.7087,510,530,NULL,20,22,22,NULL,1025,45887,33455,33455,0.8314,46900,38800,42300,42900,46600,0.5178,0.4822
University of Massachusetts-Dartmouth,North Dartmouth,MA,www.umassd.edu,1,1,22,41.628861,-71.005528,16,14,0.7682,505,520,490,22,NULL,NULL,NULL,1025,24104,11681,24619,0.7936,48500,37200,40500,42600,45300,0.5233,0.4767
Suffolk University,Boston,MA,www.suffolk.edu,2,1,11,42.359134,-71.06192,17,12,0.8391,515,525,510,24,NULL,NULL,NULL,1049,46152,32660,32660,0.7567,57800,39800,47700,47900,53500,0.4475,0.5525
Tufts University,Medford,MA,www.tufts.edu,2,1,21,42.406994,-71.121689,15,17,0.1724,720,720,725,32,NULL,NULL,NULL,1423,61000,48643,48643,0.9694,85100,64800,63500,82900,84800,0.4956,0.5044
Wentworth Institute of Technology,Boston,MA,WWW.WIT.EDU,2,1,11,42.336632,-71.094983,19,13,0.8264,535,580,520,25,24,26,NULL,1116,46112,30765,30765,0.8449,59000,47400,49300,54800,54400,0.8109,0.1891
Western New England University,Springfield,MA,www.wne.edu,2,1,12,42.115837,-72.518789,19,14,0.8015,520,550,NULL,24,NULL,NULL,NULL,1077,47447,33466,33466,0.7603,61000,41800,50200,50400,58400,0.6021,0.3979
Westfield State University,Westfield,MA,www.westfield.ma.edu,1,1,21,42.131589,-72.795673,19,14,0.7456,495,505,490,21,NULL,NULL,NULL,997,20536,8682,14762,0.7677,45100,34500,39100,41100,43000,0.468,0.532
Wheelock College,Boston,MA,www.wheelock.edu,2,1,11,42.342503,-71.10582,19,11,0.8752,490,475,490,20,NULL,NULL,NULL,963,46164,32830,32830,0.7581,38500,30700,32600,34800,35900,0.1223,0.8777
Williams College,Williamstown,MA,www.williams.edu,2,1,31,42.711669,-73.205888,21,11,0.1932,735,720,735,33,NULL,NULL,NULL,1452,61850,48310,48310,0.9779,73700,44400,56100,68800,73300,0.4923,0.5077
Worcester State University,Worcester,MA,www.worcester.edu,1,1,12,42.267534,-71.844019,18,13,0.613,490,505,485,22,21,22,NULL,997,18252,8557,14637,0.8168,48100,37300,40400,43300,44200,0.4043,0.5957
Central Michigan University,Mount Pleasant,MI,www.cmich.edu,1,3,32,43.591137,-84.775275,16,16,0.6927,519,532,NULL,23,23,22,NULL,1050,21828,11550,23670,0.7642,44000,33500,36600,38800,42100,0.4382,0.5618
Eastern Michigan University,Ypsilanti,MI,www.emich.edu,1,3,21,42.245751,-83.624499,17,16,0.6887,490,505,NULL,22,22,22,NULL,1028,19532,9663,25706,0.7251,40300,33000,34700,37200,38900,0.4129,0.5871
Kettering University,Flint,MI,WWW.KETTERING.EDU,2,3,12,43.013112,-83.714356,19,10,0.7164,585,625,NULL,27,26,28,NULL,1223,51277,36980,36980,0.9173,74900,63000,61300,67000,70400,0.8159,0.1841
Grand Valley State University,Allendale,MI,www.gvsu.edu,1,3,21,42.965208,-85.887519,18,16,0.8043,520,553,525,24,24,23,8,1089,21907,10752,15408,0.8319,43000,34500,37500,40300,40400,0.4157,0.5843
Kalamazoo College,Kalamazoo,MI,www.kzoo.edu,2,3,13,42.290382,-85.601317,21,11,0.6965,604,620,600,28,28,27,11,1239,50800,41161,41161,0.9161,55200,32900,40200,43500,51200,0.4354,0.5646
Lake Superior State University,Sault Ste Marie,MI,www.lssu.edu,1,3,33,46.491736,-84.3655,22,10,0.9109,465,505,460,22,22,22,NULL,1028,19524,10253,15317,0.7462,38600,31000,34200,36500,37100,0.4867,0.5133
Lawrence Technological University,Southfield,MI,www.ltu.edu,2,3,13,42.474072,-83.25003,18,9,0.5742,540,595,515,25,24,25,NULL,1127,41064,30200,30200,0.8239,57400,43600,45300,51000,53000,0.7613,0.2387
University of Michigan-Ann Arbor,Ann Arbor,MI,www.umich.edu,1,3,12,42.276061,-83.743121,15,16,0.3224,670,710,670,31,32,30,9,1380,26143,13486,41906,0.9722,71000,56200,61500,65800,67700,0.5084,0.4916
Michigan State University,East Lansing,MI,www.msu.edu,1,3,13,42.73212,-84.476111,15,16,0.6609,505,615,515,26,26,26,9,1158,24323,13200,34965,0.9162,58700,41400,47300,51700,54300,0.4975,0.5025
Michigan Technological University,Houghton,MI,www.mtu.edu,1,3,33,47.1183,-88.546403,16,13,0.755,602,625,566,28,27,28,NULL,1244,25360,14040,29520,0.8506,63200,48900,53400,56800,58200,0.7477,0.2523
University of Michigan-Flint,Flint,MI,www.umflint.edu,1,3,12,43.018777,-83.688474,18,12,0.7864,526,602,542,21,21,21,NULL,993,19079,9694,18922,0.7173,43300,36500,36500,39100,41700,0.4006,0.5994
Northwood University-Michigan,Midland,MI,www.northwood.edu,2,3,13,43.628996,-84.276276,29,10,0.6947,455,465,NULL,22,21,21,NULL,1004,34733,23132,23132,0.7797,48300,43400,42600,46400,47500,0.5648,0.4352
Carleton College,Northfield,MN,www.carleton.edu,2,4,32,44.462304,-93.154662,21,11,0.2277,705,710,700,32,NULL,NULL,NULL,1408,60401,47736,47736,0.9677,59300,40300,47500,52100,53400,0.474,0.526
University of Minnesota-Twin Cities,Minneapolis,MN,www1.umn.edu/twincities/index.php,1,4,11,44.977886,-93.235352,15,15,0.4535,625,685,625,28,28,28,9,1271,24551,13560,20810,0.9245,55100,43700,46500,49900,51300,0.4906,0.5094
University of Minnesota-Crookston,Crookston,MN,www1.crk.umn.edu/,1,4,32,47.802021,-96.609863,22,10,0.7196,455,490,430,22,20,22,7,1006,22394,11468,11468,0.66,44100,36900,38800,42000,41700,0.4984,0.5016
Minneapolis College of Art and Design,Minneapolis,MN,MCAD.EDU,2,4,11,44.956988,-93.274694,30,7,0.6441,565,515,535,24,24,22,NULL,1088,42990,34146,34146,0.8348,39600,28800,30200,33200,36200,0.3435,0.6565
University of Minnesota-Duluth,Duluth,MN,www.d.umn.edu/,1,4,13,46.818896,-92.085177,18,16,0.7678,545,575,520,24,23,25,8,1110,23153,12802,16467,0.7706,52000,37500,41500,45300,47300,0.5524,0.4476
University of Minnesota-Morris,Morris,MN,www.morris.umn.edu/,1,4,33,45.589829,-95.901756,21,11,0.6359,605,580,535,25,25,25,7,1148,23135,12583,12583,0.7885,42500,31100,35300,36500,40700,0.4598,0.5402
Minnesota State University Moorhead,Moorhead,MN,www.mnstate.edu,1,4,22,46.866482,-96.763376,19,13,0.8419,483,525,NULL,23,22,22,NULL,1049,18680,7816,14714,0.7066,41000,34000,35000,38500,38500,0.3945,0.6055
Southwest Minnesota State University,Marshall,MN,www.smsu.edu,1,4,33,44.455023,-95.75983,19,13,0.6694,473,453,418,21,20,22,NULL,990,19028,8074,8074,0.6854,38800,31300,34500,35500,36100,0.4277,0.5723
Delta State University,Cleveland,MS,www.deltastate.edu,1,5,33,33.747586,-90.73544,18,9,0.9234,475,475,NULL,21,21,20,NULL,968,18887,6562,6562,0.6711,38600,29700,33100,33500,36800,0.3945,0.6055
University of Mississippi,University,MS,www.olemiss.edu,1,5,33,34.362144,-89.539377,15,16,0.8122,535,540,NULL,24,26,24,NULL,1098,22444,7096,19144,0.8469,53600,41500,43800,48000,50300,0.438,0.562
Mississippi University for Women,Columbus,MS,www.muw.edu,1,5,33,33.493305,-88.418601,20,10,0.9361,495,618,NULL,21,21,19,NULL,988,16299,5640,15360,0.6944,38800,30700,35700,34000,39700,0.1662,0.8338
Mississippi State University,Mississippi State,MS,www.msstate.edu,1,5,33,33.454809,-88.788979,16,16,0.7102,560,570,NULL,25,26,21,NULL,1126,21581,7140,18478,0.8018,47400,35600,40200,40600,44700,0.5144,0.4856
University of Southern Mississippi,Hattiesburg,MS,www.usm.edu,1,5,13,31.327499,-89.33791,16,16,0.6674,505,508,NULL,22,21,23,NULL,1029,19493,6980,15550,0.7409,40700,31500,35800,36700,39800,0.3629,0.6371
Kansas City Art Institute,Kansas City,MO,www.kcai.edu,2,4,11,39.046353,-94.583594,30,6,0.5997,575,515,520,24,24,22,NULL,1086,48454,35118,35118,0.773,32100,23100,25500,25700,26100,0.3554,0.6446
Lindenwood University,Saint Charles,MO,www.lindenwood.edu,2,4,13,38.788203,-90.502825,17,14,0.5288,485,495,470,23,22,22,7,1038,30929,15580,15580,0.701,44500,36200,37500,39800,42300,0.4594,0.5406
Maryville University of Saint Louis,Saint Louis,MO,www.maryville.edu,2,4,21,38.645474,-90.505096,17,12,0.7205,505,540,NULL,25,26,25,NULL,1137,39236,25884,25884,0.8648,49900,41600,44400,45500,48300,0.292,0.708
University of Missouri-Columbia,Columbia,MO,missouri.edu/,1,4,12,38.941015,-92.326429,15,15,0.7767,585,595,NULL,26,26,26,NULL,1166,22943,9433,24460,0.8619,54700,39400,43200,47200,50900,0.4805,0.5195
University of Missouri-Kansas City,Kansas City,MO,www.umkc.edu/,1,4,11,39.035366,-94.578039,16,16,0.6426,590,595,NULL,25,25,23,NULL,1129,24436,7774,18222,0.7302,54600,41900,44000,47500,51800,0.4342,0.5658
Missouri University of Science and Technology,Rolla,MO,www.mst.edu/,1,4,33,37.955853,-91.7759,16,13,0.8585,605,650,NULL,29,28,29,NULL,1283,21798,8961,23771,0.8568,64700,55100,56900,61400,61700,0.7677,0.2323
Truman State University,Kirksville,MO,www.truman.edu,1,4,33,40.188238,-92.580531,19,13,0.7448,623,617,NULL,27,28,26,NULL,1226,19368,7374,13438,0.88,47500,34500,38500,40900,45700,0.4155,0.5845
Northwest Missouri State University,Maryville,MO,www.nwmissouri.edu,1,4,33,40.352706,-94.884341,18,13,0.7658,525,550,NULL,23,22,22,NULL,1051,17376,6525,11526,0.7125,41900,31100,36000,37500,41400,0.445,0.555
Southeast Missouri State University,Cape Girardeau,MO,www.semo.edu,1,4,13,37.31575,-89.529119,18,13,0.8478,526,527,NULL,23,22,23,NULL,1050,17405,7058,12450,0.7271,40000,29500,34400,35200,39400,0.4387,0.5613
Missouri State University-Springfield,Springfield,MO,www.missouristate.edu,1,4,12,37.197983,-93.276821,18,16,0.8503,545,535,NULL,24,24,23,NULL,1090,19251,7008,13668,0.7525,41200,32900,35000,37800,39800,0.4287,0.5713
Washington University in St Louis,Saint Louis,MO,www.wustl.edu,2,4,21,38.648125,-90.311639,15,17,0.1713,735,760,735,33,34,33,9,1478,63755,46467,46467,0.9718,82200,60100,65700,68900,73500,0.4866,0.5134
William Jewell College,Liberty,MO,www.jewell.edu,2,4,21,39.247848,-94.41207,21,11,0.6283,530,570,NULL,25,26,25,NULL,1141,43791,31620,31620,0.7683,46500,37700,41500,43900,43000,0.4046,0.5954
Montana Tech of the University of Montana,Butte,MT,www.mtech.edu,1,7,33,46.012164,-112.557,22,9,0.9075,540,585,505,25,23,26,7,1125,16598,6494,19147,0.7137,50900,43400,42700,46500,48800,0.6761,0.3239
Montana State University,Bozeman,MT,www.montana.edu/,1,7,33,45.666829,-111.049918,16,16,0.8385,570,565,545,25,24,24,NULL,1128,18886,6800,21391,0.7608,44500,35500,37300,41500,42300,0.5433,0.4567
The University of Montana,Missoula,MT,www.umt.edu,1,7,13,46.861074,-113.98294,16,16,0.9272,545,540,525,23,23,23,7,1075,18059,6099,22372,0.7259,40100,31700,34000,37100,38200,0.4643,0.5357
Doane University-Arts & Sciences,Crete,NE,www.doane.edu,2,4,32,40.623107,-96.949656,21,11,0.7935,485,490,470,23,23,22,9,1060,38380,27200,27200,0.7213,46700,35400,39600,42400,44700,0.5019,0.4981
